typeCode,freqCode,countryareaCode,countryareaDesc,vesselTypeCode,vesselTypeDesc,flowCode,flowDesc,date,num_pc,mtc,dwt,num_pc_ma,mtc_ma,dwt_ma
C,D,499,Montenegro,1,Bulk,M,Imports,2024-02-03T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-02-04T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-02-05T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-02-06T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-02-07T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-02-08T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-02-09T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-02-10T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-02-11T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-02-12T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-02-13T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-02-14T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-02-29T00:00:00,1.0,0.0,4555.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-01T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-02T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-03T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-04T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-05T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-06T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-07T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-08T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-09T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-10T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-11T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-12T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-13T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-14T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-15T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-16T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-17T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-18T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-19T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-20T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-21T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-22T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-23T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-24T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-25T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-26T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-27T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-28T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-29T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-03-31T00:00:00,1.0,0.0,4555.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-01T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-02T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-03T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-04T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-05T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-06T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-07T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-08T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-09T00:00:00,0.0,0.0,0.0,0.033,0.0,151.833
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-10T00:00:00,1.0,9318.65,32069.0,0.067,310.622,1220.8
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-11T00:00:00,0.0,0.0,0.0,0.067,310.622,1220.8
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-12T00:00:00,0.0,0.0,0.0,0.067,310.622,1220.8
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-13T00:00:00,0.0,0.0,0.0,0.067,310.622,1220.8
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-14T00:00:00,0.0,0.0,0.0,0.067,310.622,1220.8
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-15T00:00:00,0.0,0.0,0.0,0.067,310.622,1220.8
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-16T00:00:00,0.0,0.0,0.0,0.067,310.622,1220.8
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-17T00:00:00,0.0,0.0,0.0,0.067,310.622,1220.8
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-18T00:00:00,0.0,0.0,0.0,0.067,310.622,1220.8
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-19T00:00:00,0.0,0.0,0.0,0.067,310.622,1220.8
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-20T00:00:00,0.0,0.0,0.0,0.067,310.622,1220.8
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-21T00:00:00,0.0,0.0,0.0,0.067,310.622,1220.8
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-22T00:00:00,0.0,0.0,0.0,0.067,310.622,1220.8
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-23T00:00:00,0.0,0.0,0.0,0.067,310.622,1220.8
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-24T00:00:00,0.0,0.0,0.0,0.067,310.622,1220.8
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-25T00:00:00,0.0,0.0,0.0,0.067,310.622,1220.8
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-26T00:00:00,0.0,0.0,0.0,0.067,310.622,1220.8
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-27T00:00:00,0.0,0.0,0.0,0.067,310.622,1220.8
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-28T00:00:00,0.0,0.0,0.0,0.067,310.622,1220.8
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-29T00:00:00,0.0,0.0,0.0,0.067,310.622,1220.8
C,D,499,Montenegro,1,Bulk,M,Imports,2024-04-30T00:00:00,0.0,0.0,0.0,0.033,310.622,1068.967
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-01T00:00:00,0.0,0.0,0.0,0.367,5723.45,16708.967
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-02T00:00:00,0.0,0.0,0.0,0.333,5490.853,15461.333
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-03T00:00:00,1.0,22286.6,57305.0,0.3,4877.731,15362.2
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-04T00:00:00,0.0,0.0,0.0,0.3,4877.731,15362.2
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-05T00:00:00,0.0,0.0,0.0,0.3,4877.731,15362.2
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-06T00:00:00,2.0,58042.0,99583.0,0.367,6812.464,18681.633
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-07T00:00:00,1.0,4388.08,25064.0,0.4,6958.734,19517.1
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-08T00:00:00,0.0,0.0,0.0,0.4,6958.734,19517.1
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-09T00:00:00,0.0,0.0,0.0,0.4,6958.734,19517.1
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-10T00:00:00,0.0,0.0,0.0,0.367,5631.182,17470.567
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-11T00:00:00,1.0,13963.3,58110.0,0.4,6096.626,19407.567
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-12T00:00:00,0.0,0.0,0.0,0.4,6096.626,19407.567
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-13T00:00:00,1.0,12477.3,62661.0,0.4,6512.537,20291.267
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-14T00:00:00,0.0,0.0,0.0,0.4,6512.537,20291.267
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-15T00:00:00,0.0,0.0,0.0,0.367,6059.866,19755.9
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-16T00:00:00,0.0,0.0,0.0,0.333,5931.01,17858.033
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-17T00:00:00,1.0,38286.2,62661.0,0.367,7207.218,19946.733
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-18T00:00:00,0.0,0.0,0.0,0.333,6498.487,17828.433
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-19T00:00:00,0.0,0.0,0.0,0.333,6498.487,17828.433
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-20T00:00:00,0.0,0.0,0.0,0.333,6498.487,17828.433
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-21T00:00:00,0.0,0.0,0.0,0.333,6498.487,17828.433
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-22T00:00:00,0.0,0.0,0.0,0.333,6498.487,17828.433
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-23T00:00:00,1.0,43551.6,61000.0,0.367,7950.208,19861.767
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-24T00:00:00,2.0,25034.1,56088.0,0.4,8292.147,19872.567
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-25T00:00:00,0.0,0.0,0.0,0.4,8292.147,19872.567
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-26T00:00:00,0.0,0.0,0.0,0.4,8292.147,19872.567
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-27T00:00:00,0.0,0.0,0.0,0.367,8113.234,18015.733
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-28T00:00:00,2.0,18343.1,55654.0,0.433,8724.67,19870.867
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-29T00:00:00,0.0,0.0,0.0,0.433,8724.67,19870.867
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-30T00:00:00,0.0,0.0,0.0,0.4,7879.078,17937.533
C,D,450,Madagascar,1,Bulk,M,Imports,2024-01-31T00:00:00,0.0,0.0,0.0,0.4,7879.078,17937.533
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-01T00:00:00,0.0,0.0,0.0,0.4,7879.078,17937.533
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-02T00:00:00,0.0,0.0,0.0,0.367,7136.193,16027.367
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-03T00:00:00,0.0,0.0,0.0,0.367,7136.193,16027.367
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-04T00:00:00,0.0,0.0,0.0,0.367,7136.193,16027.367
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-05T00:00:00,0.0,0.0,0.0,0.3,5201.46,12707.933
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-06T00:00:00,1.0,2659.68,58110.0,0.3,5143.846,13809.467
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-07T00:00:00,0.0,0.0,0.0,0.3,5143.846,13809.467
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-08T00:00:00,0.0,0.0,0.0,0.3,5143.846,13809.467
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-09T00:00:00,1.0,22447.5,33505.0,0.333,5892.097,14926.3
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-10T00:00:00,0.0,0.0,0.0,0.3,5426.653,12989.3
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-11T00:00:00,0.0,0.0,0.0,0.3,5426.653,12989.3
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-12T00:00:00,0.0,0.0,0.0,0.267,5010.741,10900.6
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-13T00:00:00,0.0,0.0,0.0,0.267,5010.741,10900.6
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-14T00:00:00,0.0,0.0,0.0,0.267,5010.741,10900.6
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-15T00:00:00,0.0,0.0,0.0,0.267,5010.741,10900.6
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-16T00:00:00,0.0,0.0,0.0,0.233,3734.534,8811.9
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-17T00:00:00,1.0,38664.5,60475.0,0.267,5023.35,10827.733
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-18T00:00:00,0.0,0.0,0.0,0.267,5023.35,10827.733
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-19T00:00:00,0.0,0.0,0.0,0.267,5023.35,10827.733
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-20T00:00:00,0.0,0.0,0.0,0.267,5023.35,10827.733
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-21T00:00:00,0.0,0.0,0.0,0.267,5023.35,10827.733
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-22T00:00:00,0.0,0.0,0.0,0.233,3571.629,8794.4
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-23T00:00:00,0.0,0.0,0.0,0.167,2737.159,6924.8
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-24T00:00:00,0.0,0.0,0.0,0.167,2737.159,6924.8
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-25T00:00:00,0.0,0.0,0.0,0.167,2737.159,6924.8
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-26T00:00:00,0.0,0.0,0.0,0.167,2737.159,6924.8
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-27T00:00:00,0.0,0.0,0.0,0.1,2125.723,5069.667
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-28T00:00:00,0.0,0.0,0.0,0.1,2125.723,5069.667
C,D,450,Madagascar,1,Bulk,M,Imports,2024-02-29T00:00:00,0.0,0.0,0.0,0.1,2125.723,5069.667
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-01T00:00:00,0.0,0.0,0.0,0.1,2125.723,5069.667
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-02T00:00:00,1.0,17369.1,47350.0,0.133,2704.693,6648.0
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-03T00:00:00,0.0,0.0,0.0,0.133,2704.693,6648.0
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-04T00:00:00,0.0,0.0,0.0,0.133,2704.693,6648.0
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-05T00:00:00,0.0,0.0,0.0,0.133,2704.693,6648.0
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-06T00:00:00,1.0,29946.9,63310.0,0.167,3702.924,8758.333
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-07T00:00:00,0.0,0.0,0.0,0.133,3614.268,6821.333
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-08T00:00:00,0.0,0.0,0.0,0.133,3614.268,6821.333
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-09T00:00:00,0.0,0.0,0.0,0.133,3614.268,6821.333
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-10T00:00:00,0.0,0.0,0.0,0.1,2866.017,5704.5
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-11T00:00:00,0.0,0.0,0.0,0.1,2866.017,5704.5
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-12T00:00:00,2.0,54732.4,115873.0,0.167,4690.43,9566.933
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-13T00:00:00,0.0,0.0,0.0,0.167,4690.43,9566.933
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-14T00:00:00,0.0,0.0,0.0,0.167,4690.43,9566.933
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-15T00:00:00,0.0,0.0,0.0,0.167,4690.43,9566.933
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-16T00:00:00,0.0,0.0,0.0,0.167,4690.43,9566.933
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-17T00:00:00,0.0,0.0,0.0,0.167,4690.43,9566.933
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-18T00:00:00,0.0,0.0,0.0,0.133,3401.614,7551.1
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-19T00:00:00,0.0,0.0,0.0,0.133,3401.614,7551.1
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-20T00:00:00,0.0,0.0,0.0,0.133,3401.614,7551.1
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-21T00:00:00,1.0,0.0,57981.0,0.167,3401.614,9483.8
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-22T00:00:00,0.0,0.0,0.0,0.167,3401.614,9483.8
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-23T00:00:00,0.0,0.0,0.0,0.167,3401.614,9483.8
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-24T00:00:00,1.0,41195.0,57945.0,0.2,4774.782,11415.3
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-25T00:00:00,0.0,0.0,0.0,0.2,4774.782,11415.3
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-26T00:00:00,0.0,0.0,0.0,0.2,4774.782,11415.3
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-27T00:00:00,0.0,0.0,0.0,0.2,4774.782,11415.3
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-28T00:00:00,0.0,0.0,0.0,0.2,4774.782,11415.3
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-29T00:00:00,0.0,0.0,0.0,0.2,4774.782,11415.3
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-30T00:00:00,0.0,0.0,0.0,0.2,4774.782,11415.3
C,D,450,Madagascar,1,Bulk,M,Imports,2024-03-31T00:00:00,0.0,0.0,0.0,0.2,4774.782,11415.3
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-01T00:00:00,0.0,0.0,0.0,0.167,4195.812,9836.967
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-02T00:00:00,0.0,0.0,0.0,0.167,4195.812,9836.967
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-03T00:00:00,0.0,0.0,0.0,0.167,4195.812,9836.967
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-04T00:00:00,0.0,0.0,0.0,0.167,4195.812,9836.967
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-05T00:00:00,0.0,0.0,0.0,0.133,3197.581,7726.633
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-06T00:00:00,0.0,0.0,0.0,0.133,3197.581,7726.633
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-07T00:00:00,0.0,0.0,0.0,0.133,3197.581,7726.633
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-08T00:00:00,1.0,41298.8,58091.0,0.167,4574.209,9663.0
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-09T00:00:00,0.0,0.0,0.0,0.167,4574.209,9663.0
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-10T00:00:00,0.0,0.0,0.0,0.167,4574.209,9663.0
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-11T00:00:00,0.0,0.0,0.0,0.1,2749.796,5800.567
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-12T00:00:00,0.0,0.0,0.0,0.1,2749.796,5800.567
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-13T00:00:00,0.0,0.0,0.0,0.1,2749.796,5800.567
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-14T00:00:00,1.0,30104.6,56049.0,0.133,3753.282,7668.867
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-15T00:00:00,1.0,10979.5,63540.0,0.167,4119.264,9786.867
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-16T00:00:00,0.0,0.0,0.0,0.167,4119.264,9786.867
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-17T00:00:00,0.0,0.0,0.0,0.167,4119.264,9786.867
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-18T00:00:00,1.0,40680.2,60279.0,0.2,5475.272,11796.167
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-19T00:00:00,0.0,0.0,0.0,0.2,5475.272,11796.167
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-20T00:00:00,0.0,0.0,0.0,0.167,5475.272,9863.467
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-21T00:00:00,0.0,0.0,0.0,0.167,5475.272,9863.467
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-22T00:00:00,0.0,0.0,0.0,0.167,5475.272,9863.467
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-23T00:00:00,0.0,0.0,0.0,0.133,4102.104,7931.967
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-24T00:00:00,0.0,0.0,0.0,0.133,4102.104,7931.967
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-25T00:00:00,0.0,0.0,0.0,0.133,4102.104,7931.967
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-26T00:00:00,0.0,0.0,0.0,0.133,4102.104,7931.967
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-27T00:00:00,0.0,0.0,0.0,0.133,4102.104,7931.967
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-28T00:00:00,0.0,0.0,0.0,0.133,4102.104,7931.967
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-29T00:00:00,0.0,0.0,0.0,0.133,4102.104,7931.967
C,D,450,Madagascar,1,Bulk,M,Imports,2024-04-30T00:00:00,3.0,32082.3,101230.0,0.233,5171.515,11306.3
C,D,104,Myanmar,1,Bulk,M,Imports,2024-03-24T00:00:00,1.0,508.543,28350.0,0.033,16.951,945.0
C,D,104,Myanmar,1,Bulk,M,Imports,2024-03-25T00:00:00,0.0,0.0,0.0,0.033,16.951,945.0
C,D,104,Myanmar,1,Bulk,M,Imports,2024-03-26T00:00:00,0.0,0.0,0.0,0.033,16.951,945.0
C,D,104,Myanmar,1,Bulk,M,Imports,2024-03-27T00:00:00,0.0,0.0,0.0,0.033,16.951,945.0
C,D,104,Myanmar,1,Bulk,M,Imports,2024-03-28T00:00:00,0.0,0.0,0.0,0.033,16.951,945.0
C,D,104,Myanmar,1,Bulk,M,Imports,2024-03-29T00:00:00,0.0,0.0,0.0,0.033,16.951,945.0
C,D,104,Myanmar,1,Bulk,M,Imports,2024-03-30T00:00:00,0.0,0.0,0.0,0.033,16.951,945.0
C,D,104,Myanmar,1,Bulk,M,Imports,2024-03-31T00:00:00,0.0,0.0,0.0,0.033,16.951,945.0
C,D,104,Myanmar,1,Bulk,M,Imports,2024-04-01T00:00:00,0.0,0.0,0.0,0.033,16.951,945.0
C,D,104,Myanmar,1,Bulk,M,Imports,2024-04-02T00:00:00,0.0,0.0,0.0,0.033,16.951,945.0
C,D,104,Myanmar,1,Bulk,M,Imports,2024-04-03T00:00:00,0.0,0.0,0.0,0.033,16.951,945.0
C,D,104,Myanmar,1,Bulk,M,Imports,2024-04-04T00:00:00,0.0,0.0,0.0,0.033,16.951,945.0
C,D,104,Myanmar,1,Bulk,M,Imports,2024-04-05T00:00:00,0.0,0.0,0.0,0.033,16.951,945.0
C,D,104,Myanmar,1,Bulk,M,Imports,2024-04-06T00:00:00,0.0,0.0,0.0,0.033,16.951,945.0
C,D,104,Myanmar,1,Bulk,M,Imports,2024-04-07T00:00:00,0.0,0.0,0.0,0.033,16.951,945.0
C,D,104,Myanmar,1,Bulk,M,Imports,2024-04-08T00:00:00,0.0,0.0,0.0,0.033,16.951,945.0
C,D,104,Myanmar,1,Bulk,M,Imports,2024-04-09T00:00:00,0.0,0.0,0.0,0.033,16.951,945.0
C,D,104,Myanmar,1,Bulk,M,Imports,2024-04-10T00:00:00,0.0,0.0,0.0,0.033,16.951,945.0
C,D,104,Myanmar,1,Bulk,M,Imports,2024-04-11T00:00:00,0.0,0.0,0.0,0.033,16.951,945.0
C,D,104,Myanmar,1,Bulk,M,Imports,2024-04-12T00:00:00,0.0,0.0,0.0,0.033,16.951,945.0
C,D,104,Myanmar,1,Bulk,M,Imports,2024-04-13T00:00:00,0.0,0.0,0.0,0.033,16.951,945.0
C,D,104,Myanmar,1,Bulk,M,Imports,2024-04-14T00:00:00,0.0,0.0,0.0,0.033,16.951,945.0
C,D,104,Myanmar,1,Bulk,M,Imports,2024-04-15T00:00:00,0.0,0.0,0.0,0.033,16.951,945.0
C,D,104,Myanmar,1,Bulk,M,Imports,2024-04-16T00:00:00,0.0,0.0,0.0,0.033,16.951,945.0
C,D,104,Myanmar,1,Bulk,M,Imports,2024-04-17T00:00:00,0.0,0.0,0.0,0.033,16.951,945.0
